user_id,event_type,event_time,product_id,amount,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50
U0167,checkout,2023-06-01 08:25,P002,,A,84.56,372,B,37.42,677,,90.46,653,B,79.52,,B,80.73,,C,,361,B,26.93,,C,,378,,,63,A,86.31,989,C,20.93,629,A,66.74,,,20.42,,A,79.64,701,C,90.13,604
U0106,logout,2023-06-05 05:22,P028,2503.33,C,12.02,934,B,27.0,,,9.17,,C,46.21,47,,85.47,,,,107,A,72.26,109,B,71.35,359,B,93.72,,A,,,A,,,A,91.48,478,B,2.23,220,A,96.17,161,C,60.09,694
U0215,profile_update,2023-06-03 13:00,P012,,,41.28,,B,69.49,791,A,38.75,,,93.06,,B,41.83,146,B,44.02,698,C,13.61,,B,,967,B,27.27,752,A,,457,,0.14,624,,79.39,,B,,,A,7.71,328,,91.75,
U0254,add_to_cart,2023-06-02 04:06,P028,,A,48.11,19,,80.76,,C,,262,A,43.05,529,,74.06,462,B,,32,,16.93,185,,19.19,78,A,,149,A,86.01,57,C,56.52,961,A,12.85,11,A,4.15,871,A,,797,A,63.36,
U0004,add_to_cart,2023-06-03 11:36,P013,1945.57,B,,859,A,0.38,177,B,75.7,738,A,73.13,,C,99.33,,C,,203,B,9.73,883,,46.39,,B,89.63,807,A,68.43,960,C,42.33,481,B,62.51,,,,445,C,45.74,883,A,,943
U0397,logout,2023-06-04 19:02,P008,,,30.91,,B,,506,,76.67,554,,8.52,463,,,840,A,82.74,952,C,39.35,716,C,,408,B,20.22,,,39.28,732,C,38.33,459,C,40.73,,,93.46,,C,,115,A,49.44,849
U0188,search,2023-06-02 11:09,P018,2335.66,B,51.52,465,B,55.17,345,,13.25,517,,,419,C,88.46,731,,,643,C,98.65,472,C,74.82,848,A,,617,C,26.25,595,B,,646,A,3.82,,A,,,A,45.99,744,A,53.62,284
U0308,login,2023-06-06 08:40,P022,,C,26.6,134,C,,483,B,18.15,573,B,,741,A,50.13,195,B,,9,A,83.94,,A,,,A,92.78,406,C,97.71,983,A,31.7,685,A,54.38,69,C,,429,A,79.78,,,28.63,507
U0307,logout,2023-06-04 20:53,P030,,C,26.88,,,,,B,6.57,947,A,,,,27.84,943,C,85.0,,,68.92,,B,,713,C,,848,C,,60,B,9.35,,C,14.21,,,52.55,134,C,62.46,700,B,32.02,983
U0266,page_view,2023-06-05 22:06,P005,2845.95,C,67.34,615,C,,578,,,901,A,0.21,,,82.92,,,93.38,124,A,40.7,577,,32.02,262,A,2.55,19,C,,,A,79.43,,B,,521,A,31.87,,A,,557,B,39.07,133
U0248,profile_update,2023-06-06 14:31,P021,,A,20.79,469,C,27.09,307,,,555,C,64.63,734,,10.89,,A,52.29,180,,67.72,,,34.34,497,C,17.05,386,A,11.65,501,B,39.55,83,A,,26,A,98.32,,A,83.8,,,,437
U0350,search,2023-06-02 22:21,P007,862.11,A,2.81,483,,73.32,613,B,,645,A,,,B,54.02,534,B,,,A,19.86,517,C,26.06,400,,,,,,106,,64.39,581,A,10.8,913,,40.52,686,B,,280,A,42.48,403
U0396,search,2023-06-06 17:18,P021,2245.7,A,,,,36.82,579,B,20.19,865,C,80.18,420,C,32.47,,C,,308,B,,,A,75.43,392,,,438,B,36.13,316,,88.26,,,,471,B,73.49,,,67.56,628,B,76.92,
U0174,page_view,2023-06-03 00:04,P027,1858.75,A,12.13,133,A,17.28,685,,48.91,130,,,491,,31.56,,,,986,,,,B,83.94,,,,552,A,79.58,291,B,94.16,,C,,,B,70.62,885,A,,731,,61.02,705
U0310,checkout,2023-06-03 10:21,P028,1472.06,A,,245,A,,,B,72.92,,C,99.35,431,C,9.4,,B,,149,,89.99,,,29.55,,A,,,,76.44,944,,28.17,852,B,,,B,,,A,28.45,,C,,876
U0112,checkout,2023-06-06 08:24,P024,,,,86,B,47.06,,,19.27,483,,,,B,92.11,78,B,95.74,265,C,50.41,141,A,,,A,,449,C,7.94,362,C,,,B,66.0,272,A,89.89,690,A,65.92,567,B,94.6,
U0126,search,2023-06-02 14:48,P018,1131.53,,16.97,,A,74.06,70,,48.6,661,C,,203,A,19.56,,B,31.7,314,B,99.42,,,6.71,,A,57.88,,,28.61,722,,90.26,214,,77.12,340,C,,428,,43.06,,,83.7,399
U0041,add_to_cart,2023-06-04 04:09,P019,1062.97,A,48.91,100,C,52.17,592,,24.2,764,B,49.54,244,B,22.55,,,4.24,801,A,8.02,747,,46.69,386,A,13.64,609,,83.57,217,B,,78,C,78.93,,,94.28,,C,23.79,439,B,22.69,825
U0361,profile_update,2023-06-03 18:41,P018,946.23,,,368,C,,398,C,26.6,,,92.72,10,C,11.63,,,75.7,350,A,67.57,,B,,495,B,90.63,896,B,,223,B,52.39,,C,23.53,915,A,3.03,,A,,,A,24.0,
U0238,page_view,2023-06-02 03:20,P018,,B,88.3,,A,89.79,152,,4.23,224,,54.45,,C,64.26,60,A,18.78,755,,,,A,,513,C,79.38,,B,71.2,991,B,64.76,624,A,85.06,,C,21.72,,,52.71,120,,43.23,
U0309,search,2023-06-02 04:34,P001,,C,85.61,735,,,333,B,1.01,376,,,,A,81.52,118,C,,654,A,37.71,538,C,86.16,162,C,11.31,,C,,,A,0.13,,B,96.3,943,C,,,B,0.08,210,A,,973
U0043,wishlist_add,2023-06-02 14:01,P030,611.57,C,92.88,470,,49.09,437,,41.21,477,,63.71,980,,50.36,543,A,56.6,48,B,,,B,87.75,502,B,91.51,482,B,89.79,,B,34.81,,C,14.69,914,B,76.59,,A,,418,,59.61,639
U0323,search,2023-06-03 11:58,P016,533.77,,3.24,,C,30.62,737,C,71.33,808,,74.07,,A,82.09,166,C,,920,,,,C,,332,A,62.7,,B,67.41,653,,39.29,679,C,,971,,52.63,453,,,790,C,39.12,219
U0265,checkout,2023-06-06 16:22,P025,354.47,A,,857,,65.1,185,B,81.27,341,A,,443,A,79.53,,C,7.13,607,B,,,C,27.85,909,A,,,,25.63,,C,,782,,,733,,,968,,91.79,403,C,66.31,27
U0227,search,2023-06-04 08:52,P022,,C,15.69,888,B,95.95,,,63.62,,A,,362,A,,357,B,,981,A,,332,C,62.29,856,C,98.34,845,,6.4,621,B,,,B,1.36,871,,76.1,898,C,33.93,601,,8.78,
U0318,login,2023-06-04 22:59,P012,2452.52,,,81,B,57.17,,B,,873,C,30.13,912,C,,,A,66.93,627,A,64.07,517,C,54.33,307,A,56.21,479,,,707,A,,715,,34.75,980,B,,,B,,787,A,17.1,51
U0089,checkout,2023-06-02 22:29,P007,,A,71.74,379,A,,521,A,7.9,137,A,8.85,886,,92.22,272,B,,474,C,16.35,62,C,,388,C,,125,,,,,,731,,71.14,741,C,,121,,,,C,,
U0400,logout,2023-06-01 23:11,P004,1261.64,,,454,A,,,,,235,,,313,C,66.44,,B,67.19,101,A,78.61,215,A,,,,95.55,779,B,81.68,32,B,52.8,273,A,82.41,814,C,42.85,873,A,,911,A,,969
U0252,wishlist_add,2023-06-04 04:44,P030,,,45.76,136,C,85.27,531,B,65.11,,B,31.59,308,B,55.48,719,A,7.91,477,C,43.2,669,,3.66,428,,76.71,434,B,29.16,946,A,99.44,,C,6.17,758,B,44.13,52,C,82.71,228,A,12.73,
U0198,checkout,2023-06-02 06:06,P010,229.86,C,49.86,715,C,93.72,475,B,,99,,86.81,122,,67.8,616,C,71.2,,A,1.69,,A,80.54,744,B,,677,B,6.09,419,,31.87,806,C,,471,B,30.82,861,,53.75,,A,27.35,479
U0316,logout,2023-06-01 16:59,P011,1323.05,A,70.35,,B,62.5,365,,34.96,584,A,67.21,,C,,760,C,,193,A,67.01,778,,,136,A,46.68,,C,85.37,442,A,60.66,423,A,,,C,,267,C,43.97,,,43.24,879
U0328,profile_update,2023-06-04 06:55,P030,2528.27,B,41.15,842,,96.14,,C,,,C,,,A,55.72,655,,32.54,826,A,,176,C,46.05,842,B,76.42,,B,17.33,466,B,94.0,,A,,706,B,99.45,,,89.41,113,,,
U0064,login,2023-06-02 11:07,P028,,C,86.18,584,B,22.36,19,B,94.02,,A,88.63,322,,85.92,,A,21.6,754,B,,423,,,788,B,70.83,17,A,50.98,579,,81.11,,B,30.73,125,,,217,C,37.38,448,,73.4,921
U0003,checkout,2023-06-01 18:49,P006,2371.12,C,,792,,94.43,792,B,,,C,,,,,4,,79.33,341,B,6.13,259,B,,,A,81.48,406,A,,741,C,49.76,702,B,,,C,,,B,24.15,,A,53.08,
U0122,checkout,2023-06-01 17:06,P009,,A,75.46,524,C,86.38,,B,72.45,203,A,8.37,,C,35.84,206,C,63.49,137,A,,,A,,,B,77.37,735,A,31.66,762,A,,349,A,0.95,,A,55.32,420,,,636,B,,769
U0096,search,2023-06-06 04:38,P008,,,,219,,4.42,593,,12.71,634,B,48.69,169,,53.68,438,C,40.19,768,B,11.64,,C,19.35,,A,,957,A,56.86,,A,,,,8.19,142,,57.37,404,,,,A,97.98,
U0102,add_to_cart,2023-06-02 15:23,P004,2762.11,A,57.29,291,B,22.84,,A,87.39,901,C,,512,B,57.03,,A,,,A,,843,A,31.96,469,A,44.0,,C,97.83,576,C,85.6,103,B,32.16,54,C,9.54,28,,51.81,502,B,65.74,263
U0172,search,2023-06-04 03:02,P004,581.27,,48.9,74,A,39.79,521,,62.21,838,A,39.26,326,B,58.46,,C,42.41,24,A,92.89,392,A,32.96,,C,,,C,85.6,,A,70.29,738,C,46.07,,A,,352,B,,352,B,0.92,502
U0024,search,2023-06-05 03:16,P028,242.9,C,21.37,439,,93.58,114,C,,,C,51.79,428,C,,183,,47.16,844,A,59.17,,A,45.57,595,,76.02,194,C,11.97,524,A,18.39,,,3.59,229,C,53.74,,A,,28,,,362
U0154,add_to_cart,2023-06-05 22:00,P006,,B,88.45,608,A,97.25,318,,69.0,574,A,16.24,727,A,,,,,,A,,,B,78.54,509,A,33.2,,A,3.52,546,B,35.21,723,,,,B,10.14,,,78.73,,A,,617
U0147,profile_update,2023-06-06 13:48,P018,,B,38.22,369,C,,808,A,82.17,,A,61.19,431,C,47.86,672,A,11.93,499,C,24.76,13,A,,,B,30.02,566,B,29.92,636,A,,803,A,67.11,966,,,360,B,8.04,574,A,67.7,952
U0258,checkout,2023-06-06 19:30,P006,1163.84,A,80.79,705,C,,,B,6.05,,A,85.51,,B,,578,,88.71,,A,61.24,826,B,,,,,379,B,,257,C,63.69,796,B,,6,A,53.48,,C,,513,A,50.13,999
U0059,login,2023-06-02 01:45,P005,,A,,58,B,7.82,355,C,48.81,851,B,60.57,668,,,,A,47.42,,B,43.69,276,,54.9,800,B,89.39,705,A,99.59,498,C,17.0,,C,78.68,521,B,0.23,203,B,3.82,,B,19.3,735
U0054,add_to_cart,2023-06-02 04:49,P021,,C,16.36,685,A,45.21,,,12.36,,B,3.32,434,,77.26,,,66.59,983,,,27,A,50.15,787,,99.14,63,C,,,C,38.24,328,C,,305,,20.06,193,C,50.43,812,C,,357
U0218,login,2023-06-05 19:54,P028,,C,18.49,,C,,,A,,782,C,,300,A,,804,,,,C,2.39,,A,,467,,51.47,747,A,82.96,,B,88.07,185,A,,,A,17.83,990,B,84.51,,,97.0,952
U0005,logout,2023-06-03 09:35,P006,2436.31,A,,,C,11.09,69,A,81.45,66,C,57.59,315,A,34.3,814,B,29.67,,A,,23,A,,,B,,,C,50.96,,,,375,B,,,B,,,B,29.82,,A,,
U0045,logout,2023-06-03 14:19,P009,,B,42.07,523,C,65.55,174,A,,,A,15.21,986,,,765,,,,,70.5,872,A,,522,,21.1,15,B,82.76,,,8.19,887,B,27.46,860,A,29.03,838,C,3.64,367,,77.44,109
U0166,checkout,2023-06-06 19:04,P009,,A,15.87,11,C,22.76,253,C,76.4,435,C,,923,B,74.12,974,A,16.12,,A,,873,B,25.52,,A,55.25,832,C,96.97,709,C,51.79,315,,,906,A,39.29,,B,,752,C,,879
U0289,add_to_cart,2023-06-05 09:05,P026,,B,47.51,308,,,392,A,6.33,98,A,64.05,324,,68.78,,A,73.75,405,C,77.42,468,C,,,C,23.75,,,87.57,865,,5.68,116,C,78.89,310,A,63.36,205,A,9.56,,A,33.76,846
U0338,search,2023-06-05 07:08,P004,2592.15,,,191,C,18.02,,B,19.85,554,,,,,,,A,30.11,,,,193,,,394,,51.86,,A,21.51,719,B,28.45,392,A,24.78,589,B,26.13,207,A,61.02,,,,131
U0029,logout,2023-06-05 18:13,P003,978.09,A,,,B,,311,C,60.75,,,82.59,,B,35.21,458,C,10.38,,,73.25,,B,,631,B,23.78,892,A,43.39,,A,80.76,805,B,15.16,49,A,53.16,605,A,93.11,300,B,13.84,
U0391,page_view,2023-06-03 19:54,P024,1768.77,B,,518,,22.48,,C,,614,,,376,A,75.73,303,,98.68,,C,,348,A,39.87,,A,41.91,713,,,,C,,239,,,785,C,43.03,519,B,20.73,,A,12.37,317
U0199,profile_update,2023-06-02 13:40,P026,,B,96.59,,,25.28,228,,73.78,,A,,597,B,88.91,,B,19.47,,C,82.12,,C,74.34,659,B,0.83,,A,,594,,92.57,461,C,43.12,,B,,,C,97.43,,,98.2,823
U0130,add_to_cart,2023-06-05 08:54,P022,,B,8.02,,C,17.17,8,B,23.27,151,C,,795,A,92.14,,A,,,C,89.97,479,B,,85,,82.31,472,C,0.66,,C,,401,B,,855,A,64.49,441,,75.78,85,,99.29,285
U0047,profile_update,2023-06-03 06:57,P020,1516.87,C,60.57,,A,2.72,344,,37.23,,C,9.75,536,,39.17,523,,,854,A,,282,C,28.52,553,C,63.36,,B,,982,,86.49,92,,,473,B,55.56,893,A,14.04,637,A,28.84,973
U0375,search,2023-06-05 20:55,P006,,A,,328,,67.84,357,,95.64,631,B,55.66,161,,74.0,984,B,,,C,82.09,,,,,C,25.82,509,A,7.61,289,B,,533,A,,,C,64.35,,B,,218,,73.23,897
U0068,logout,2023-06-05 23:33,P019,,,,301,A,,,B,31.74,,A,26.78,333,B,1.03,928,,52.05,,,91.41,219,C,50.85,822,,,783,A,60.28,,B,79.74,853,C,52.39,518,B,,322,C,,632,,,705
U0042,login,2023-06-04 20:10,P017,2518.82,C,,,A,79.29,363,A,45.77,,,5.66,,B,43.26,626,C,,,,91.87,585,B,18.04,295,A,14.99,62,,41.56,582,C,,88,A,44.54,894,,80.88,254,B,28.59,,B,20.06,950
U0335,checkout,2023-06-02 03:14,P011,,B,,30,A,,638,A,32.41,400,C,,189,A,65.83,459,B,28.85,418,C,80.35,773,B,5.61,319,C,,,A,14.79,505,,91.54,579,,97.98,643,B,88.83,,B,71.51,,B,,
U0363,wishlist_add,2023-06-02 23:47,P026,1455.21,C,,459,A,10.32,,C,,884,,25.27,,,37.65,,C,82.93,260,C,18.28,613,C,9.1,955,B,55.29,,C,54.4,955,C,1.54,,A,92.69,288,A,,234,B,75.67,657,C,,
U0062,login,2023-06-03 15:47,P015,251.52,B,,503,B,,84,,18.9,711,B,90.88,682,B,,,A,3.25,109,B,51.11,814,,,556,A,35.19,,,,374,A,39.87,,A,,832,A,11.08,,A,77.61,409,A,28.69,624
U0266,login,2023-06-03 00:59,P014,,C,96.83,,,19.3,2,A,46.46,159,B,,904,C,18.82,319,,72.24,950,,17.94,380,A,57.6,,B,,124,,98.61,290,A,80.01,,,,699,A,14.85,142,,35.86,,,,
U0328,login,2023-06-06 11:06,P018,1381.65,A,61.28,47,,,421,C,40.27,552,,92.14,201,B,41.14,,C,70.23,817,A,71.92,835,,13.47,310,C,48.5,4,C,62.81,900,B,77.83,209,C,37.59,59,,5.82,,A,,,,48.84,
U0155,add_to_cart,2023-06-02 20:59,P022,,B,0.86,427,B,43.64,680,A,66.31,729,B,,128,A,94.13,,,,553,,59.13,,B,58.96,,A,83.9,,B,57.85,189,,84.48,,,82.77,849,,,59,A,92.33,681,,,
U0289,checkout,2023-06-06 08:12,P016,2931.22,B,14.57,879,,,,B,,415,A,,554,B,9.78,289,A,10.37,275,C,63.03,541,,62.45,,B,,,B,40.47,526,A,11.27,571,A,85.81,,B,36.49,164,A,,385,C,8.81,299
U0161,login,2023-06-02 08:36,P009,,,98.42,,A,40.84,777,B,,379,,9.66,9,,19.12,337,A,44.91,,B,15.41,,,5.14,877,C,62.95,,,,345,A,30.76,974,,71.58,152,,30.98,78,C,37.67,881,C,52.19,310
U0218,add_to_cart,2023-06-02 19:03,P014,1928.19,C,,233,B,62.78,,C,,466,,29.54,223,,14.22,,B,28.6,,,64.48,,,74.74,280,,40.21,158,C,,409,,,707,,,963,,,602,C,11.07,,A,37.88,
U0254,wishlist_add,2023-06-06 04:37,P004,2155.67,,47.77,546,,35.87,180,B,,209,B,76.18,313,A,,86,A,97.34,597,A,,158,,62.59,,C,3.13,,C,22.03,797,B,14.64,925,B,36.38,882,,72.6,75,,25.46,3,A,77.74,104
U0265,search,2023-06-03 11:32,P006,,,29.96,752,C,27.8,49,C,,977,,48.24,,C,,175,B,55.4,,C,96.6,3,,,,B,14.08,,,16.6,,A,5.86,160,B,66.92,790,B,43.75,674,A,49.46,,,36.91,309
U0328,wishlist_add,2023-06-04 05:40,P016,,C,37.36,132,B,,898,C,,,,82.47,350,A,,153,C,,50,B,16.78,283,C,3.38,45,C,70.14,956,A,32.2,837,A,21.92,,A,79.62,549,,95.51,836,A,82.7,661,C,21.77,302
U0177,page_view,2023-06-01 23:58,P021,1972.53,B,77.87,,,99.73,377,B,17.47,,C,,925,,,270,C,45.63,353,,,148,B,,460,A,7.01,684,C,,799,A,65.34,116,,62.22,649,A,,,A,38.75,653,,87.32,878
U0183,add_to_cart,2023-06-05 23:41,P018,,A,77.18,757,C,45.44,,A,10.46,,A,71.47,2,A,,71,A,85.54,46,C,86.24,,A,52.65,834,,79.23,202,A,5.27,243,,69.23,427,,,617,A,53.18,871,A,72.7,458,B,55.97,833
U0396,add_to_cart,2023-06-05 21:14,P013,716.61,,,,,,853,B,,271,A,33.31,240,,58.3,471,,63.3,677,B,39.03,451,C,39.79,,,38.63,879,B,18.67,391,C,94.33,340,B,8.19,428,A,,,A,32.92,12,A,,117
U0108,profile_update,2023-06-05 12:19,P019,2508.07,A,,,C,47.45,,,78.08,197,,,936,C,82.93,921,A,,794,C,26.42,776,C,,,A,,980,,6.01,,B,18.25,987,B,57.91,,A,,703,,,529,A,62.18,509
U0128,wishlist_add,2023-06-02 01:55,P024,,A,,78,,52.08,136,A,77.11,860,B,1.74,,B,,889,A,74.6,676,A,19.15,648,C,,,B,67.12,980,A,,,B,67.67,905,A,5.26,178,B,,64,C,45.68,,A,44.05,821
U0170,wishlist_add,2023-06-03 01:01,P025,,A,82.4,414,,36.88,191,C,77.08,,A,75.75,,B,62.16,377,C,,487,C,26.21,862,C,31.69,,C,,142,C,2.56,301,B,39.59,330,B,,532,A,,,B,40.82,,,,
U0074,add_to_cart,2023-06-02 16:32,P021,,C,90.27,945,B,93.36,921,B,37.91,,A,23.6,469,B,74.97,,,,,,28.38,650,B,0.9,702,B,,,C,,141,C,41.6,832,A,99.57,856,B,,869,C,12.94,,B,,
U0342,profile_update,2023-06-05 02:36,P023,,B,,,,,115,C,,211,,51.07,682,A,58.29,966,,,571,B,71.93,,A,8.75,205,C,54.47,,A,92.41,245,B,42.48,,C,43.68,,B,44.27,739,C,,,,,771
U0223,search,2023-06-03 15:16,P007,,B,,884,A,5.72,840,A,60.19,648,A,,294,C,76.12,346,C,51.02,955,A,88.93,850,B,83.52,688,C,50.16,439,B,21.91,457,B,27.92,253,C,24.4,,A,3.52,,C,18.1,481,B,25.49,218
U0033,profile_update,2023-06-03 14:04,P029,1796.2,,93.94,598,C,92.53,602,C,84.92,716,,75.72,,A,95.73,549,,12.51,889,B,23.99,611,,,42,,,,A,6.45,571,,0.23,,,59.91,720,C,57.48,976,A,77.48,,C,4.11,441
U0219,search,2023-06-06 06:47,P014,,A,73.25,,C,72.74,894,,12.17,450,C,,,C,71.81,153,,32.03,616,A,,,B,,971,B,79.01,,C,88.06,942,C,81.52,80,A,,,A,77.39,721,B,27.2,789,,15.36,461
U0240,profile_update,2023-06-04 01:59,P023,925.81,A,41.24,693,,,123,,,75,,11.1,979,A,56.84,,A,63.28,255,B,29.36,880,C,98.65,,C,69.33,573,B,30.23,326,B,57.3,742,,65.83,661,,76.88,,A,64.3,,A,,
U0256,profile_update,2023-06-04 12:07,P002,,C,,66,B,,637,B,58.08,5,,,466,C,,915,A,96.47,499,B,65.4,,B,,,A,48.72,,B,60.95,29,C,4.96,980,B,7.23,314,,,817,A,,527,B,6.47,
U0031,page_view,2023-06-04 05:42,P021,,C,57.82,985,C,38.88,444,C,,106,A,13.69,,A,,,A,99.86,956,A,,939,,44.17,,A,79.08,647,,71.35,222,B,18.95,246,C,18.46,105,C,,860,,26.39,23,B,61.84,
U0039,wishlist_add,2023-06-06 13:46,P013,,B,,42,C,80.13,,,86.78,,C,92.7,225,B,7.41,273,A,69.45,881,A,43.53,157,,12.8,380,,,812,,,92,,71.56,,A,64.77,,A,67.02,,A,,617,,74.59,
U0221,checkout,2023-06-06 09:33,P027,1223.77,,7.42,,A,,28,,7.58,767,B,78.25,646,A,24.25,780,A,40.53,86,C,62.88,,A,47.13,181,A,35.34,170,A,49.52,532,A,6.66,,C,,,C,25.18,,C,33.98,682,C,45.4,889
U0249,search,2023-06-04 22:27,P006,2809.9,A,,,B,,111,C,,895,A,59.75,433,,,879,C,,310,A,,306,,16.77,,A,61.6,,B,12.73,489,C,4.85,57,,9.04,,B,3.55,950,B,9.27,972,,41.38,456
U0177,logout,2023-06-05 15:08,P023,,C,90.91,360,C,,374,A,90.5,775,A,11.97,466,,72.05,,,78.1,285,B,96.45,311,C,5.11,400,,68.08,,B,39.88,902,C,13.49,,C,,411,B,8.35,933,A,,592,A,,314
U0082,wishlist_add,2023-06-04 16:54,P021,,A,79.83,318,C,26.4,,B,58.94,369,A,,662,A,5.4,,B,,472,A,11.18,107,,,,B,98.49,510,A,49.69,498,C,,968,B,70.16,372,B,,535,B,8.21,900,B,87.57,195
U0264,add_to_cart,2023-06-02 03:50,P030,1256.37,A,,420,C,62.09,409,,,589,,84.89,738,,81.8,520,C,3.13,141,A,38.3,841,C,97.08,,B,14.38,597,C,5.91,670,A,59.57,,A,70.42,120,C,68.22,,B,30.01,281,A,,428
U0171,search,2023-06-04 04:36,P024,1113.29,,6.16,818,,35.42,,B,,,C,99.46,486,,58.32,,C,87.94,,C,66.47,318,A,,541,C,90.45,963,C,,822,,95.28,746,B,,674,,,462,A,97.52,463,C,,538
U0244,page_view,2023-06-06 18:35,P006,2076.13,A,71.89,821,,4.25,115,B,85.46,461,A,85.97,41,A,54.07,,C,58.23,616,A,75.66,581,,70.94,,A,,698,,61.27,440,,63.44,,B,,659,C,,,A,44.88,265,A,83.82,506
U0225,login,2023-06-06 08:59,P021,,A,81.44,628,B,57.03,239,A,87.79,,A,16.76,455,,,866,B,31.36,954,,65.29,911,,11.77,,A,30.64,52,B,34.17,544,B,,629,,21.49,511,A,,660,,79.79,518,C,29.47,926
U0314,login,2023-06-02 08:25,P009,2030.35,B,,660,B,7.74,,,95.16,,,35.46,853,,,645,,,963,,,754,,14.32,367,C,60.75,429,A,54.77,224,C,57.92,,,20.93,,A,55.19,131,A,83.91,,B,,366
U0021,add_to_cart,2023-06-03 18:16,P011,2597.9,C,,966,B,30.24,,A,,,,,130,A,85.37,433,A,34.95,785,,96.61,,,94.74,,C,30.77,,C,50.19,791,C,81.32,,C,69.92,,,92.09,514,C,2.73,,A,90.17,504
U0031,login,2023-06-03 08:23,P015,1022.92,C,22.85,739,B,65.64,,A,38.6,,B,17.11,,,,982,A,86.32,,A,4.92,68,B,42.92,464,C,56.99,884,C,94.36,602,C,23.27,,A,91.74,,C,55.59,739,C,53.21,626,C,70.75,919
U0096,logout,2023-06-04 02:10,P015,,B,85.92,272,B,46.57,348,C,,,,64.54,610,C,65.37,642,C,,889,C,,306,,40.77,628,C,56.08,14,A,73.2,196,A,68.75,697,,16.78,,,10.96,180,C,17.17,359,,23.33,
U0310,logout,2023-06-04 22:12,P020,,B,67.19,547,,17.2,644,B,38.31,704,A,92.71,335,C,51.85,351,C,47.62,,,,,C,40.92,360,A,17.77,65,C,,288,,64.89,,B,,515,C,,798,,71.09,559,,,
U0363,logout,2023-06-02 17:25,P027,,,,707,C,56.8,359,,,932,C,13.54,491,B,82.89,,C,,411,C,83.66,,C,,999,C,0.04,984,,50.67,23,A,,434,A,65.27,59,,21.77,796,A,3.63,916,A,55.76,
U0363,login,2023-06-03 13:36,P029,,,16.76,659,,26.39,289,B,9.6,627,B,74.25,,B,90.19,891,A,22.28,,B,30.15,473,A,76.73,,B,,921,,4.43,77,B,90.02,,,31.45,415,,88.34,260,C,24.94,497,B,34.45,851
U0264,login,2023-06-03 11:01,P014,,B,14.85,690,B,,,B,80.11,533,B,68.45,,B,,,C,27.43,400,B,,587,,58.8,660,B,61.95,,C,75.19,649,B,,,A,,532,B,88.93,798,B,57.01,,A,11.67,402
U0333,logout,2023-06-02 19:13,P021,,A,85.61,,C,54.08,101,A,14.09,,,40.54,943,B,26.42,203,A,82.32,131,,34.63,552,A,,,B,,425,A,91.52,626,B,,839,,,595,A,44.38,211,C,43.35,863,,,953
U0334,logout,2023-06-03 18:45,P008,550.55,,46.39,,B,28.04,164,C,,,B,,44,B,70.05,237,B,,159,A,53.36,551,B,47.2,224,,,,B,,154,,31.74,364,B,73.61,968,B,63.45,871,C,7.58,272,B,51.79,537
U0057,login,2023-06-01 20:53,P028,2258.88,A,27.51,,A,50.18,852,A,33.62,472,,58.75,566,C,,282,C,80.59,,,,,A,6.22,,,31.78,161,B,47.09,,A,1.38,,A,,318,B,,378,C,38.48,150,B,13.03,113
U0269,add_to_cart,2023-06-04 09:07,P030,970.64,B,62.74,279,C,72.24,,,7.01,,,,699,B,,,C,50.4,643,,89.93,86,A,7.08,448,A,,,B,,733,A,21.82,,A,72.75,,C,0.62,224,C,38.48,641,A,,
U0286,login,2023-06-06 16:03,P027,,,11.66,,B,86.12,503,B,,588,C,45.91,59,B,,730,C,5.06,,A,,959,A,,,B,,86,C,,812,B,,,C,88.51,763,B,8.92,581,C,,61,B,13.63,449
U0094,page_view,2023-06-05 12:22,P019,,,11.87,,C,31.59,,B,52.77,341,B,,798,C,,538,A,82.91,,B,,656,B,,,B,22.62,,B,88.9,832,B,,330,,,507,A,11.46,,,15.02,,,35.69,718
U0224,search,2023-06-03 22:15,P001,,A,,983,A,58.15,,A,33.72,769,B,81.82,818,,90.75,896,C,26.22,239,C,60.35,492,B,,,,43.43,415,A,,617,C,,765,A,,639,,45.52,357,,4.16,,,63.7,
U0010,profile_update,2023-06-06 13:25,P008,1592.02,A,50.31,60,C,67.78,,C,,,C,92.53,891,B,62.5,538,B,2.19,,A,55.42,,,,459,B,81.87,,,70.7,698,A,4.84,478,C,19.93,443,,,153,C,,,C,25.18,518
U0286,logout,2023-06-01 10:18,P010,,C,,,C,35.1,158,B,,435,B,60.01,,A,,275,C,,324,A,15.19,890,A,9.0,912,B,86.19,,A,,216,B,,,A,,,C,53.4,,C,68.02,428,C,,543
U0234,wishlist_add,2023-06-01 21:17,P026,947.3,C,65.86,,C,,442,C,,,C,19.59,,C,31.98,465,A,96.03,,C,64.89,512,C,26.31,743,,,892,,,89,C,,777,,81.97,,C,23.14,646,C,,229,,20.67,
U0008,search,2023-06-02 19:55,P005,,B,31.47,580,B,15.3,980,C,37.18,753,C,93.87,653,C,30.15,728,B,57.08,833,A,88.48,109,A,67.21,522,B,,,,,486,,63.15,506,C,38.24,,A,,738,,96.52,,,29.36,952
