user_id,event_type,event_time,product_id,amount,event_date,hour,day_of_week
U0223,checkout,2023-06-02 20:02:00,P021,306.2,2023-06-02,20,Friday
U0160,wishlist_add,2023-06-02 09:55:00,P006,2471.81,2023-06-02,9,Friday
U0023,logout,2023-06-06 08:50:00,P012,1429.68,2023-06-06,8,Tuesday
U0267,profile_update,2023-06-02 05:22:00,P030,0.0,2023-06-02,5,Friday
U0347,add_to_cart,2023-06-06 09:55:00,P005,0.0,2023-06-06,9,Tuesday
U0070,search,2023-06-06 05:34:00,P020,0.0,2023-06-06,5,Tuesday
U0121,add_to_cart,2023-06-01 16:12:00,P018,0.0,2023-06-01,16,Thursday
U0201,search,2023-06-02 17:29:00,P002,1709.63,2023-06-02,17,Friday
U0104,page_view,2023-06-04 15:28:00,P008,1429.51,2023-06-04,15,Sunday
U0127,page_view,2023-06-05 11:40:00,P030,0.0,2023-06-05,11,Monday
U0149,search,2023-06-05 18:15:00,P010,0.0,2023-06-05,18,Monday
U0043,wishlist_add,2023-06-04 10:28:00,P013,0.0,2023-06-04,10,Sunday
U0115,add_to_cart,2023-06-05 04:21:00,P005,2361.07,2023-06-05,4,Monday
U0178,page_view,2023-06-06 11:25:00,P011,0.0,2023-06-06,11,Tuesday
U0105,profile_update,2023-06-03 08:49:00,P014,0.0,2023-06-03,8,Saturday
U0078,add_to_cart,2023-06-03 17:13:00,P011,2743.28,2023-06-03,17,Saturday
U0268,search,2023-06-05 16:34:00,P011,1740.79,2023-06-05,16,Monday
U0313,add_to_cart,2023-06-04 04:09:00,P014,0.0,2023-06-04,4,Sunday
U0280,wishlist_add,2023-06-01 18:01:00,P023,0.0,2023-06-01,18,Thursday
U0152,page_view,2023-06-03 00:23:00,P027,1227.04,2023-06-03,0,Saturday
U0361,search,2023-06-03 02:59:00,P012,0.0,2023-06-03,2,Saturday
U0365,wishlist_add,2023-06-02 10:14:00,P019,1732.38,2023-06-02,10,Friday
U0189,add_to_cart,2023-06-03 23:27:00,P001,0.0,2023-06-03,23,Saturday
U0050,login,2023-06-01 13:47:00,P011,220.81,2023-06-01,13,Thursday
U0067,search,2023-06-01 18:43:00,P026,172.4,2023-06-01,18,Thursday
U0253,search,2023-06-05 06:44:00,P016,0.0,2023-06-05,6,Monday
U0141,logout,2023-06-06 04:28:00,P015,2928.49,2023-06-06,4,Tuesday
U0053,logout,2023-06-05 23:29:00,P010,176.3,2023-06-05,23,Monday
U0239,search,2023-06-01 15:46:00,P030,0.0,2023-06-01,15,Thursday
U0366,logout,2023-06-04 07:36:00,P005,654.16,2023-06-04,7,Sunday
U0122,add_to_cart,2023-06-05 18:05:00,P024,1507.99,2023-06-05,18,Monday
U0185,login,2023-06-01 16:00:00,P019,1061.97,2023-06-01,16,Thursday
U0302,login,2023-06-03 19:33:00,P013,918.24,2023-06-03,19,Saturday
U0279,page_view,2023-06-02 00:31:00,P026,529.28,2023-06-02,0,Friday
U0278,page_view,2023-06-02 21:03:00,P004,0.0,2023-06-02,21,Friday
U0395,login,2023-06-02 00:41:00,P030,918.25,2023-06-02,0,Friday
U0148,login,2023-06-02 13:46:00,P015,2637.74,2023-06-02,13,Friday
U0156,wishlist_add,2023-06-04 17:14:00,P024,1978.14,2023-06-04,17,Sunday
U0368,add_to_cart,2023-06-06 12:25:00,P001,2237.22,2023-06-06,12,Tuesday
U0319,add_to_cart,2023-06-05 00:52:00,P010,1075.83,2023-06-05,0,Monday
U0188,login,2023-06-02 04:41:00,P030,1857.76,2023-06-02,4,Friday
U0023,add_to_cart,2023-06-04 08:03:00,P030,1900.62,2023-06-04,8,Sunday
U0278,add_to_cart,2023-06-02 02:29:00,P010,0.0,2023-06-02,2,Friday
U0078,checkout,2023-06-04 21:31:00,P025,594.83,2023-06-04,21,Sunday
U0312,login,2023-06-02 01:08:00,P017,556.1,2023-06-02,1,Friday
U0154,wishlist_add,2023-06-02 06:13:00,P020,1441.72,2023-06-02,6,Friday
U0368,login,2023-06-03 11:31:00,P017,0.0,2023-06-03,11,Saturday
U0088,search,2023-06-05 09:32:00,P017,0.0,2023-06-05,9,Monday
U0024,search,2023-06-02 11:00:00,P008,2856.8,2023-06-02,11,Friday
U0025,login,2023-06-05 12:40:00,P030,0.0,2023-06-05,12,Monday
U0194,add_to_cart,2023-06-01 15:42:00,P028,0.0,2023-06-01,15,Thursday
U0138,profile_update,2023-06-01 17:16:00,P014,2947.68,2023-06-01,17,Thursday
U0107,checkout,2023-06-06 02:44:00,P030,306.2,2023-06-06,2,Tuesday
U0189,wishlist_add,2023-06-02 00:13:00,P030,501.66,2023-06-02,0,Friday
U0130,add_to_cart,2023-06-04 22:51:00,P025,0.0,2023-06-04,22,Sunday
U0063,profile_update,2023-06-06 19:41:00,P017,0.0,2023-06-06,19,Tuesday
U0227,logout,2023-06-06 08:31:00,P030,0.0,2023-06-06,8,Tuesday
U0198,page_view,2023-06-03 00:22:00,P001,2257.33,2023-06-03,0,Saturday
U0090,add_to_cart,2023-06-02 09:59:00,P011,0.0,2023-06-02,9,Friday
U0126,checkout,2023-06-04 03:53:00,P011,188.77,2023-06-04,3,Sunday
U0080,search,2023-06-02 22:25:00,P013,2627.84,2023-06-02,22,Friday
U0238,profile_update,2023-06-04 06:42:00,P028,2287.7,2023-06-04,6,Sunday
U0191,logout,2023-06-03 11:43:00,P026,0.0,2023-06-03,11,Saturday
U0331,add_to_cart,2023-06-06 02:22:00,P012,0.0,2023-06-06,2,Tuesday
U0133,checkout,2023-06-03 05:07:00,P024,1913.72,2023-06-03,5,Saturday
U0243,login,2023-06-05 06:19:00,P012,1519.71,2023-06-05,6,Monday
U0161,profile_update,2023-06-06 15:05:00,P001,605.13,2023-06-06,15,Tuesday
U0096,page_view,2023-06-04 00:47:00,P017,0.0,2023-06-04,0,Sunday
U0304,profile_update,2023-06-05 01:00:00,P012,289.43,2023-06-05,1,Monday
U0003,profile_update,2023-06-05 12:58:00,P005,0.0,2023-06-05,12,Monday
U0095,add_to_cart,2023-06-05 23:39:00,P004,0.0,2023-06-05,23,Monday
U0349,add_to_cart,2023-06-02 10:17:00,P002,0.0,2023-06-02,10,Friday
U0132,checkout,2023-06-03 21:28:00,P016,2025.29,2023-06-03,21,Saturday
U0008,logout,2023-06-04 15:45:00,P021,640.92,2023-06-04,15,Sunday
U0346,login,2023-06-06 02:08:00,P019,1731.68,2023-06-06,2,Tuesday
U0140,profile_update,2023-06-06 10:49:00,P009,0.0,2023-06-06,10,Tuesday
U0373,search,2023-06-02 10:38:00,P028,1823.95,2023-06-02,10,Friday
U0224,profile_update,2023-06-05 02:11:00,P017,1540.9,2023-06-05,2,Monday
U0039,page_view,2023-06-04 18:24:00,P021,0.0,2023-06-04,18,Sunday
U0270,search,2023-06-06 01:57:00,P018,0.0,2023-06-06,1,Tuesday
U0104,logout,2023-06-06 19:36:00,P008,474.5,2023-06-06,19,Tuesday
U0128,page_view,2023-06-05 02:22:00,P014,1670.62,2023-06-05,2,Monday
U0382,logout,2023-06-03 00:46:00,P023,0.0,2023-06-03,0,Saturday
U0278,search,2023-06-04 20:04:00,P021,1011.1,2023-06-04,20,Sunday
U0081,wishlist_add,2023-06-03 02:51:00,P026,398.75,2023-06-03,2,Saturday
U0084,logout,2023-06-02 15:10:00,P018,0.0,2023-06-02,15,Friday
U0232,logout,2023-06-01 19:22:00,P013,2743.59,2023-06-01,19,Thursday
U0132,wishlist_add,2023-06-02 03:24:00,P013,1820.4,2023-06-02,3,Friday
U0194,add_to_cart,2023-06-06 02:53:00,P017,0.0,2023-06-06,2,Tuesday
U0079,page_view,2023-06-05 16:45:00,P013,0.0,2023-06-05,16,Monday
U0098,add_to_cart,2023-06-04 02:50:00,P027,223.63,2023-06-04,2,Sunday
U0317,logout,2023-06-03 02:39:00,P019,876.79,2023-06-03,2,Saturday
U0092,wishlist_add,2023-06-05 23:56:00,P027,2411.61,2023-06-05,23,Monday
U0071,profile_update,2023-06-02 06:07:00,P006,0.0,2023-06-02,6,Friday
U0275,logout,2023-06-04 06:04:00,P014,1347.97,2023-06-04,6,Sunday
U0215,logout,2023-06-04 17:55:00,P021,0.0,2023-06-04,17,Sunday
U0281,logout,2023-06-05 13:02:00,P001,1003.65,2023-06-05,13,Monday
U0030,logout,2023-06-06 19:34:00,P022,906.44,2023-06-06,19,Tuesday
U0114,profile_update,2023-06-03 21:35:00,P005,2196.32,2023-06-03,21,Saturday
U0194,search,2023-06-01 20:54:00,P007,2777.57,2023-06-01,20,Thursday
U0305,wishlist_add,2023-06-03 20:11:00,P006,368.42,2023-06-03,20,Saturday
U0243,add_to_cart,2023-06-06 08:54:00,P020,402.91,2023-06-06,8,Tuesday
U0048,add_to_cart,2023-06-06 07:17:00,P024,0.0,2023-06-06,7,Tuesday
U0143,checkout,2023-06-06 00:40:00,P021,306.2,2023-06-06,0,Tuesday
U0315,checkout,2023-06-02 16:36:00,P005,2021.23,2023-06-02,16,Friday
U0292,checkout,2023-06-03 04:38:00,P017,1207.6,2023-06-03,4,Saturday
U0195,page_view,2023-06-05 14:05:00,P015,2185.6,2023-06-05,14,Monday
U0181,profile_update,2023-06-04 11:47:00,P026,0.0,2023-06-04,11,Sunday
U0289,wishlist_add,2023-06-01 08:28:00,P017,0.0,2023-06-01,8,Thursday
U0253,checkout,2023-06-06 14:20:00,P004,306.2,2023-06-06,14,Tuesday
U0265,profile_update,2023-06-06 08:50:00,P001,0.0,2023-06-06,8,Tuesday
U0111,logout,2023-06-05 17:33:00,P028,2054.28,2023-06-05,17,Monday
U0207,profile_update,2023-06-05 04:57:00,P003,593.27,2023-06-05,4,Monday
U0215,wishlist_add,2023-06-04 09:25:00,P015,1944.12,2023-06-04,9,Sunday
U0207,add_to_cart,2023-06-06 05:33:00,P010,1031.94,2023-06-06,5,Tuesday
U0386,profile_update,2023-06-04 21:05:00,P022,0.0,2023-06-04,21,Sunday
U0293,checkout,2023-06-04 23:02:00,P010,306.2,2023-06-04,23,Sunday
U0279,checkout,2023-06-06 02:28:00,P007,306.2,2023-06-06,2,Tuesday
U0118,profile_update,2023-06-02 01:27:00,P004,0.0,2023-06-02,1,Friday
U0236,add_to_cart,2023-06-01 11:49:00,P001,0.0,2023-06-01,11,Thursday
U0392,logout,2023-06-05 22:30:00,P022,2580.84,2023-06-05,22,Monday
U0068,login,2023-06-06 13:15:00,P010,1247.75,2023-06-06,13,Tuesday
U0229,profile_update,2023-06-03 00:28:00,P003,0.0,2023-06-03,0,Saturday
U0298,add_to_cart,2023-06-05 18:43:00,P020,2928.89,2023-06-05,18,Monday
U0160,checkout,2023-06-04 08:25:00,P006,306.2,2023-06-04,8,Sunday
U0170,page_view,2023-06-06 15:04:00,P020,0.0,2023-06-06,15,Tuesday
U0074,profile_update,2023-06-05 12:48:00,P003,1470.82,2023-06-05,12,Monday
U0372,wishlist_add,2023-06-01 12:47:00,P027,2427.35,2023-06-01,12,Thursday
U0033,logout,2023-06-04 23:15:00,P002,0.0,2023-06-04,23,Sunday
U0366,login,2023-06-04 14:07:00,P017,0.0,2023-06-04,14,Sunday
U0350,login,2023-06-04 21:45:00,P019,0.0,2023-06-04,21,Sunday
U0247,add_to_cart,2023-06-06 02:06:00,P025,0.0,2023-06-06,2,Tuesday
U0376,wishlist_add,2023-06-02 08:13:00,P025,0.0,2023-06-02,8,Friday
U0347,page_view,2023-06-05 01:00:00,P005,0.0,2023-06-05,1,Monday
U0186,page_view,2023-06-03 17:04:00,P023,1858.0,2023-06-03,17,Saturday
U0276,add_to_cart,2023-06-05 08:30:00,P014,0.0,2023-06-05,8,Monday
U0076,profile_update,2023-06-06 13:05:00,P021,1473.92,2023-06-06,13,Tuesday
U0222,login,2023-06-03 05:59:00,P003,602.12,2023-06-03,5,Saturday
U0243,profile_update,2023-06-06 11:08:00,P006,2994.65,2023-06-06,11,Tuesday
U0239,checkout,2023-06-02 15:38:00,P030,306.2,2023-06-02,15,Friday
U0241,login,2023-06-02 21:19:00,P003,0.0,2023-06-02,21,Friday
U0066,logout,2023-06-04 14:23:00,P026,0.0,2023-06-04,14,Sunday
U0038,search,2023-06-03 15:19:00,P030,1080.93,2023-06-03,15,Saturday
U0106,checkout,2023-06-01 14:55:00,P004,748.52,2023-06-01,14,Thursday
U0103,add_to_cart,2023-06-02 21:35:00,P027,0.0,2023-06-02,21,Friday
U0272,profile_update,2023-06-06 11:49:00,P027,0.0,2023-06-06,11,Tuesday
U0090,search,2023-06-04 02:52:00,P007,0.0,2023-06-04,2,Sunday
U0321,profile_update,2023-06-03 18:37:00,P008,1212.53,2023-06-03,18,Saturday
U0238,add_to_cart,2023-06-03 02:39:00,P015,0.0,2023-06-03,2,Saturday
U0317,page_view,2023-06-02 08:08:00,P018,1580.27,2023-06-02,8,Friday
U0376,add_to_cart,2023-06-04 15:48:00,P019,2925.51,2023-06-04,15,Sunday
U0216,search,2023-06-01 17:38:00,P014,2993.67,2023-06-01,17,Thursday
U0200,checkout,2023-06-01 20:14:00,P021,2299.88,2023-06-01,20,Thursday
U0355,search,2023-06-06 13:59:00,P022,2222.99,2023-06-06,13,Tuesday
U0202,search,2023-06-04 07:54:00,P015,0.0,2023-06-04,7,Sunday
U0155,logout,2023-06-03 14:19:00,P022,515.32,2023-06-03,14,Saturday
U0152,search,2023-06-02 05:54:00,P023,2346.28,2023-06-02,5,Friday
U0214,page_view,2023-06-05 12:57:00,P010,1723.9,2023-06-05,12,Monday
U0308,checkout,2023-06-04 09:07:00,P014,1737.31,2023-06-04,9,Sunday
U0051,page_view,2023-06-01 15:48:00,P018,0.0,2023-06-01,15,Thursday
U0107,login,2023-06-06 06:13:00,P003,0.0,2023-06-06,6,Tuesday
U0046,profile_update,2023-06-03 19:35:00,P019,2390.05,2023-06-03,19,Saturday
U0087,profile_update,2023-06-06 12:02:00,P006,2911.01,2023-06-06,12,Tuesday
U0162,profile_update,2023-06-04 06:41:00,P012,0.0,2023-06-04,6,Sunday
U0024,login,2023-06-04 21:06:00,P021,0.0,2023-06-04,21,Sunday
U0122,logout,2023-06-04 08:51:00,P009,0.0,2023-06-04,8,Sunday
U0125,login,2023-06-04 06:35:00,P011,493.32,2023-06-04,6,Sunday
U0117,add_to_cart,2023-06-04 21:29:00,P022,0.0,2023-06-04,21,Sunday
U0128,checkout,2023-06-04 06:36:00,P024,876.93,2023-06-04,6,Sunday
U0289,page_view,2023-06-05 19:57:00,P017,2919.08,2023-06-05,19,Monday
U0214,add_to_cart,2023-06-06 10:28:00,P002,0.0,2023-06-06,10,Tuesday
U0202,login,2023-06-04 09:21:00,P025,0.0,2023-06-04,9,Sunday
U0040,login,2023-06-04 15:34:00,P003,2217.16,2023-06-04,15,Sunday
U0304,checkout,2023-06-04 01:30:00,P010,306.2,2023-06-04,1,Sunday
U0022,profile_update,2023-06-01 09:08:00,P028,0.0,2023-06-01,9,Thursday
U0010,profile_update,2023-06-05 23:11:00,P009,2812.23,2023-06-05,23,Monday
U0383,profile_update,2023-06-01 22:14:00,P030,2912.04,2023-06-01,22,Thursday
U0372,wishlist_add,2023-06-01 20:22:00,P015,984.18,2023-06-01,20,Thursday
U0200,search,2023-06-06 08:15:00,P015,2174.57,2023-06-06,8,Tuesday
U0309,checkout,2023-06-03 01:42:00,P025,306.2,2023-06-03,1,Saturday
U0136,login,2023-06-04 07:56:00,P003,0.0,2023-06-04,7,Sunday
U0358,checkout,2023-06-03 19:48:00,P016,2844.49,2023-06-03,19,Saturday
U0111,login,2023-06-03 20:57:00,P017,1467.93,2023-06-03,20,Saturday
U0106,logout,2023-06-06 02:53:00,P021,0.0,2023-06-06,2,Tuesday
U0327,login,2023-06-06 00:18:00,P024,0.0,2023-06-06,0,Tuesday
U0014,search,2023-06-02 18:01:00,P015,2535.34,2023-06-02,18,Friday
U0306,checkout,2023-06-03 03:22:00,P009,306.2,2023-06-03,3,Saturday
U0073,search,2023-06-04 18:31:00,P009,0.0,2023-06-04,18,Sunday
U0128,page_view,2023-06-05 04:43:00,P021,0.0,2023-06-05,4,Monday
U0303,add_to_cart,2023-06-01 14:46:00,P002,0.0,2023-06-01,14,Thursday
U0041,checkout,2023-06-05 21:54:00,P008,306.2,2023-06-05,21,Monday
U0180,add_to_cart,2023-06-03 13:13:00,P016,0.0,2023-06-03,13,Saturday
U0282,login,2023-06-03 07:34:00,P017,1902.84,2023-06-03,7,Saturday
U0206,checkout,2023-06-05 09:34:00,P028,306.2,2023-06-05,9,Monday
U0132,page_view,2023-06-04 07:25:00,P024,103.35,2023-06-04,7,Sunday
U0130,wishlist_add,2023-06-06 08:31:00,P006,0.0,2023-06-06,8,Tuesday
U0291,logout,2023-06-03 19:59:00,P023,0.0,2023-06-03,19,Saturday
U0092,checkout,2023-06-02 07:42:00,P013,306.2,2023-06-02,7,Friday
U0269,search,2023-06-05 03:44:00,P026,0.0,2023-06-05,3,Monday
U0039,wishlist_add,2023-06-03 05:34:00,P003,1791.99,2023-06-03,5,Saturday
U0277,profile_update,2023-06-04 21:48:00,P002,352.21,2023-06-04,21,Sunday
U0383,add_to_cart,2023-06-06 03:53:00,P011,2181.61,2023-06-06,3,Tuesday
U0195,page_view,2023-06-06 02:48:00,P007,0.0,2023-06-06,2,Tuesday
U0167,page_view,2023-06-02 08:08:00,P025,1532.03,2023-06-02,8,Friday
U0276,page_view,2023-06-02 15:43:00,P026,0.0,2023-06-02,15,Friday
U0265,checkout,2023-06-03 03:50:00,P018,306.2,2023-06-03,3,Saturday
U0264,checkout,2023-06-01 22:54:00,P006,306.2,2023-06-01,22,Thursday
U0087,login,2023-06-06 14:31:00,P008,951.32,2023-06-06,14,Tuesday
U0221,checkout,2023-06-02 20:37:00,P021,306.2,2023-06-02,20,Friday
U0005,logout,2023-06-01 18:23:00,P010,0.0,2023-06-01,18,Thursday
U0155,checkout,2023-06-02 01:52:00,P006,306.2,2023-06-02,1,Friday
U0012,add_to_cart,2023-06-03 20:05:00,P030,0.0,2023-06-03,20,Saturday
U0355,login,2023-06-02 04:25:00,P020,0.0,2023-06-02,4,Friday
U0010,checkout,2023-06-05 13:03:00,P009,306.2,2023-06-05,13,Monday
U0218,page_view,2023-06-05 18:05:00,P027,0.0,2023-06-05,18,Monday
U0122,checkout,2023-06-04 12:20:00,P030,1162.42,2023-06-04,12,Sunday
U0186,page_view,2023-06-03 21:53:00,P022,1979.66,2023-06-03,21,Saturday
U0114,page_view,2023-06-03 10:53:00,P008,2625.13,2023-06-03,10,Saturday
U0023,checkout,2023-06-03 13:09:00,P015,306.2,2023-06-03,13,Saturday
U0212,logout,2023-06-03 14:37:00,P011,0.0,2023-06-03,14,Saturday
U0183,search,2023-06-03 06:47:00,P020,294.34,2023-06-03,6,Saturday
U0183,page_view,2023-06-02 18:17:00,P019,2796.63,2023-06-02,18,Friday
U0158,page_view,2023-06-03 11:12:00,P027,487.48,2023-06-03,11,Saturday
U0078,add_to_cart,2023-06-05 00:23:00,P020,2931.22,2023-06-05,0,Monday
U0282,add_to_cart,2023-06-05 14:04:00,P023,2115.55,2023-06-05,14,Monday
U0203,checkout,2023-06-06 03:15:00,P027,2031.44,2023-06-06,3,Tuesday
U0079,search,2023-06-01 23:50:00,P005,0.0,2023-06-01,23,Thursday
U0017,page_view,2023-06-06 02:46:00,P014,2116.41,2023-06-06,2,Tuesday
U0001,login,2023-06-01 15:28:00,P007,0.0,2023-06-01,15,Thursday
U0236,page_view,2023-06-03 16:13:00,P027,2843.25,2023-06-03,16,Saturday
U0359,page_view,2023-06-04 16:25:00,P006,0.0,2023-06-04,16,Sunday
U0283,profile_update,2023-06-06 07:53:00,P004,2727.75,2023-06-06,7,Tuesday
U0274,search,2023-06-05 16:14:00,P011,0.0,2023-06-05,16,Monday
U0222,add_to_cart,2023-06-05 20:20:00,P008,1614.3,2023-06-05,20,Monday
U0354,page_view,2023-06-04 19:11:00,P021,954.68,2023-06-04,19,Sunday
U0122,page_view,2023-06-04 04:35:00,P005,1808.91,2023-06-04,4,Sunday
U0376,search,2023-06-03 21:17:00,P022,0.0,2023-06-03,21,Saturday
U0241,wishlist_add,2023-06-06 18:15:00,P008,2817.48,2023-06-06,18,Tuesday
U0267,add_to_cart,2023-06-05 03:40:00,P014,0.0,2023-06-05,3,Monday
U0393,logout,2023-06-02 23:05:00,P025,0.0,2023-06-02,23,Friday
U0010,search,2023-06-03 11:48:00,P026,476.46,2023-06-03,11,Saturday
U0202,login,2023-06-05 10:50:00,P018,402.4,2023-06-05,10,Monday
U0077,checkout,2023-06-06 01:49:00,P018,315.52,2023-06-06,1,Tuesday
U0186,profile_update,2023-06-05 16:27:00,P024,0.0,2023-06-05,16,Monday
U0277,page_view,2023-06-02 14:09:00,P003,2504.34,2023-06-02,14,Friday
U0129,profile_update,2023-06-05 15:12:00,P026,0.0,2023-06-05,15,Monday
U0056,logout,2023-06-01 17:39:00,P011,1239.26,2023-06-01,17,Thursday
U0026,logout,2023-06-05 01:16:00,P030,2504.75,2023-06-05,1,Monday
U0247,logout,2023-06-04 14:56:00,P010,2170.79,2023-06-04,14,Sunday
U0160,login,2023-06-03 10:54:00,P026,2595.28,2023-06-03,10,Saturday
U0275,login,2023-06-02 19:03:00,P009,2427.84,2023-06-02,19,Friday
U0102,wishlist_add,2023-06-01 12:21:00,P002,2384.84,2023-06-01,12,Thursday
U0304,add_to_cart,2023-06-04 17:03:00,P005,0.0,2023-06-04,17,Sunday
U0220,search,2023-06-03 19:42:00,P005,0.0,2023-06-03,19,Saturday
U0392,checkout,2023-06-05 20:35:00,P021,531.23,2023-06-05,20,Monday
U0049,logout,2023-06-04 08:45:00,P011,2141.08,2023-06-04,8,Sunday
U0018,wishlist_add,2023-06-04 07:28:00,P011,1921.51,2023-06-04,7,Sunday
U0181,profile_update,2023-06-05 17:59:00,P020,0.0,2023-06-05,17,Monday
U0187,checkout,2023-06-03 03:00:00,P016,810.87,2023-06-03,3,Saturday
U0016,login,2023-06-03 14:51:00,P027,906.7,2023-06-03,14,Saturday
U0042,checkout,2023-06-04 04:39:00,P023,306.2,2023-06-04,4,Sunday
U0376,search,2023-06-05 12:21:00,P017,0.0,2023-06-05,12,Monday
U0206,checkout,2023-06-06 14:20:00,P015,306.2,2023-06-06,14,Tuesday
U0326,logout,2023-06-03 20:10:00,P018,0.0,2023-06-03,20,Saturday
U0259,profile_update,2023-06-01 09:02:00,P024,795.7,2023-06-01,9,Thursday
U0239,wishlist_add,2023-06-02 17:31:00,P010,743.78,2023-06-02,17,Friday
U0141,page_view,2023-06-05 00:46:00,P029,1037.69,2023-06-05,0,Monday
U0259,wishlist_add,2023-06-04 23:27:00,P014,0.0,2023-06-04,23,Sunday
U0165,profile_update,2023-06-04 02:11:00,P023,263.81,2023-06-04,2,Sunday
U0055,login,2023-06-05 06:28:00,P019,699.35,2023-06-05,6,Monday
U0124,checkout,2023-06-01 19:47:00,P010,426.66,2023-06-01,19,Thursday
U0099,wishlist_add,2023-06-04 08:04:00,P011,0.0,2023-06-04,8,Sunday
U0123,search,2023-06-04 02:51:00,P012,2919.7,2023-06-04,2,Sunday
U0372,login,2023-06-06 13:31:00,P022,0.0,2023-06-06,13,Tuesday
U0362,login,2023-06-02 13:55:00,P022,2931.91,2023-06-02,13,Friday
U0033,login,2023-06-02 03:53:00,P023,642.25,2023-06-02,3,Friday
U0365,search,2023-06-06 09:53:00,P018,0.0,2023-06-06,9,Tuesday
U0049,checkout,2023-06-05 13:40:00,P030,1105.33,2023-06-05,13,Monday
U0241,wishlist_add,2023-06-06 14:55:00,P009,425.5,2023-06-06,14,Tuesday
U0397,logout,2023-06-04 20:02:00,P015,0.0,2023-06-04,20,Sunday
U0317,wishlist_add,2023-06-06 10:14:00,P002,0.0,2023-06-06,10,Tuesday
U0145,checkout,2023-06-03 10:31:00,P021,306.2,2023-06-03,10,Saturday
U0039,profile_update,2023-06-03 02:01:00,P007,0.0,2023-06-03,2,Saturday
U0099,profile_update,2023-06-02 02:25:00,P024,2334.22,2023-06-02,2,Friday
U0177,add_to_cart,2023-06-01 21:14:00,P019,2202.38,2023-06-01,21,Thursday
U0037,add_to_cart,2023-06-04 16:39:00,P009,783.3,2023-06-04,16,Sunday
U0347,wishlist_add,2023-06-03 09:47:00,P004,0.0,2023-06-03,9,Saturday
U0241,search,2023-06-05 20:29:00,P022,2356.69,2023-06-05,20,Monday
U0023,profile_update,2023-06-01 11:54:00,P020,1403.1,2023-06-01,11,Thursday
U0172,login,2023-06-06 12:26:00,P029,2153.01,2023-06-06,12,Tuesday
U0251,wishlist_add,2023-06-05 15:41:00,P025,0.0,2023-06-05,15,Monday
U0115,search,2023-06-04 12:56:00,P027,0.0,2023-06-04,12,Sunday
U0286,login,2023-06-06 09:48:00,P023,1672.71,2023-06-06,9,Tuesday
U0380,checkout,2023-06-03 07:12:00,P015,905.4,2023-06-03,7,Saturday
U0347,login,2023-06-02 13:49:00,P011,2498.53,2023-06-02,13,Friday
U0066,login,2023-06-05 19:47:00,P016,0.0,2023-06-05,19,Monday
U0246,profile_update,2023-06-04 07:49:00,P012,673.26,2023-06-04,7,Sunday
U0327,checkout,2023-06-03 13:41:00,P016,306.2,2023-06-03,13,Saturday
U0002,page_view,2023-06-06 11:26:00,P026,0.0,2023-06-06,11,Tuesday
U0284,profile_update,2023-06-03 17:36:00,P005,1920.1,2023-06-03,17,Saturday
U0291,wishlist_add,2023-06-03 19:00:00,P004,192.68,2023-06-03,19,Saturday
U0034,checkout,2023-06-04 02:44:00,P025,2387.37,2023-06-04,2,Sunday
U0004,logout,2023-06-03 23:36:00,P003,0.0,2023-06-03,23,Saturday
U0123,page_view,2023-06-06 12:39:00,P020,0.0,2023-06-06,12,Tuesday
U0258,page_view,2023-06-02 11:04:00,P026,0.0,2023-06-02,11,Friday
U0339,checkout,2023-06-04 08:33:00,P027,306.2,2023-06-04,8,Sunday
U0359,add_to_cart,2023-06-01 17:08:00,P004,0.0,2023-06-01,17,Thursday
U0061,wishlist_add,2023-06-02 02:09:00,P008,124.93,2023-06-02,2,Friday
U0124,search,2023-06-03 05:05:00,P030,2181.45,2023-06-03,5,Saturday
U0389,logout,2023-06-05 06:07:00,P010,2028.63,2023-06-05,6,Monday
U0255,search,2023-06-05 15:29:00,P025,0.0,2023-06-05,15,Monday
U0154,search,2023-06-06 07:03:00,P027,2480.12,2023-06-06,7,Tuesday
U0203,profile_update,2023-06-02 01:29:00,P004,2959.88,2023-06-02,1,Friday
U0256,wishlist_add,2023-06-01 08:28:00,P025,0.0,2023-06-01,8,Thursday
U0333,profile_update,2023-06-04 16:58:00,P030,0.0,2023-06-04,16,Sunday
U0250,search,2023-06-05 19:35:00,P002,0.0,2023-06-05,19,Monday
U0263,wishlist_add,2023-06-04 07:26:00,P024,0.0,2023-06-04,7,Sunday
U0133,login,2023-06-01 21:22:00,P030,0.0,2023-06-01,21,Thursday
U0021,page_view,2023-06-03 22:50:00,P012,0.0,2023-06-03,22,Saturday
U0172,page_view,2023-06-05 20:41:00,P018,0.0,2023-06-05,20,Monday
U0326,add_to_cart,2023-06-01 17:13:00,P014,0.0,2023-06-01,17,Thursday
U0162,add_to_cart,2023-06-03 02:02:00,P013,267.61,2023-06-03,2,Saturday
U0107,add_to_cart,2023-06-02 06:29:00,P024,0.0,2023-06-02,6,Friday
U0115,add_to_cart,2023-06-02 21:50:00,P024,1728.67,2023-06-02,21,Friday
U0331,page_view,2023-06-03 05:33:00,P015,1404.59,2023-06-03,5,Saturday
U0358,login,2023-06-04 10:11:00,P003,883.0,2023-06-04,10,Sunday
U0231,login,2023-06-04 21:39:00,P030,0.0,2023-06-04,21,Sunday
U0348,add_to_cart,2023-06-03 11:21:00,P019,0.0,2023-06-03,11,Saturday
U0033,checkout,2023-06-03 02:32:00,P004,150.67,2023-06-03,2,Saturday
